ObsID,SID,Observer,Unit,Species,Count,Size.Class,Substrate,Overhead.Cover,Instream.Cover,Hydrology.Code,Water.Depth..m.,Est.Size,LWD..,Comments
59,1,,25,RBTC,1,IV,NA,NA,,,NA,220,NA,
9157,440,MI,56,CHN,75,,123,1,BE,Backwater,0.8,65,0,
9158,440,MI,56,CHN,75,,123,1,BE,Backwater,0.8,75,0,
9160,440,MI,56,CHN,200,,12,1,BE,Backwater,1.5,70,0,
9162,441,CJC,97,SASU,6,,345,0,A,Glide,1.2,400,0,
9163,441,CJC,97,SASU,2,,345,0,A,Glide,1.2,250,0,
9168,441,CJC,96,SCP,1,,12,2,BE,Pool,0.8,50,0,
9169,441,CJC,96,SCP,1,,12,2,BE,Pool,0.8,80,0,
9171,441,CJC,96,CHN,5,,12,2,BE,Pool,0.6,50,0,
9172,441,KL,97,SASU,1,,345,0,A,Glide,2,400,0,
9173,441,KL,96,CHN,50,,45,0,BCE,Glide Edgewater,0.6,65,0,
9174,441,KL,96,CHN,20,,45,0,BCE,Glide Edgewater,0.6,80,0,
9175,441,KL,96,CHN,20,,45,0,BCE,Glide Edgewater,0.6,50,0,
9176,441,KL,96,CHN,5,,45,0,BCE,Glide Edgewater,0.6,90,0,
9177,441,MI,97,SASU,15,,345,0,A,Glide,1.4,400,0,
9180,442,CJC,103,CHN,9,,45,1,BDE,Glide Edgewater,0.8,90,0,
9181,442,CJC,103,CHN,7,,45,1,BDE,Glide Edgewater,0.8,70,0,
9182,442,CJC,103,RBTS,1,,45,1,BE,Glide Edgewater,0.4,40,0,
9183,442,CJC,104,SASU,1,,345,0,A,Glide,1.8,700,0,
9184,442,CJC,104,SASU,4,,345,0,A,Glide,1.8,450,0,
9185,442,MI,104,SASU,1,,34,0,A,Glide,1.8,350,0,
9186,442,MI,105,WAG,1,,23,0,A,Glide Edgewater,1.3,60,0,
9187,442,MI,105,RBTS,7,,34,1,BE,Backwater,0.4,35,0,
9188,442,MI,105,RBTS,3,,34,1,BE,Backwater,0.4,30,0,
9191,443,CJC,120,SASU,15,,45,0,A,Glide,0.6,400,0,
1290,57,MM,169,CHN,45,III,4,0,A,Glide Edgewater,0.25,80,0,
9192,443,CJC,120,SASU,6,,45,0,A,Glide,0.6,500,0,
9193,443,CJC,120,SASU,4,,45,0,A,Glide,1.8,500,0,
9194,443,CJC,119,CHN,100,,124,1,BCDE,Glide Edgewater,0.8,90,0,
9195,443,CJC,119,CHN,200,,124,1,BCDE,Glide Edgewater,0.8,70,0,
9197,443,CJC,119,SASU,2,,34,0,A,Backwater,1,450,0,
9198,443,KL,119,WAG,100,,3,0,BE,Backwater,0.5,50,0,
9199,443,KL,119,WAG,40,,3,0,BE,Backwater,0.5,60,0,
9200,443,KL,119,CHN,40,,3,0,BE,Backwater,0.5,55,0,
9201,443,KL,119,CHN,50,,13,1,BCE,Backwater,0.4,50,0,
9202,443,KL,119,CHN,50,,13,1,BCE,Backwater,0.4,60,0,
9203,443,KL,119,CHN,50,,13,1,BCE,Backwater,0.4,80,0,
9204,443,KL,119,CHN,10,,13,1,BCE,Backwater,0.4,90,0,
9207,444,MI,171,CHN,40,,25,1,B,Glide Edgewater,0.5,55,0,
9208,444,MI,171,CHN,35,,12,1,BCE,Glide Edgewater,0.6,60,0,
9209,444,MI,171,CHN,2,,123,1,BE,Glide Edgewater,0.8,50,0,
9210,444,MI,171,CHN,15,,123,1,BCE,Glide Edgewater,0.7,65,0,
9211,444,MI,171,CHN,100,,123,1,BCE,Glide Edgewater,0.7,50,0,
9212,444,MI,171,CHN,25,,1234,1,BCE,Glide Edgewater,0.8,70,0,
9213,444,MI,171,CHN,75,,23,1,BE,Glide Edgewater,0.5,60,0,
9214,444,MI,171,CHN,40,,23,1,BE,Glide Edgewater,0.5,70,0,
9215,444,MI,171,CHN,150,,23,1,CE,Backwater,0.4,65,0,
9216,444,MI,174,SASU,3,,345,0,A,Glide,1.3,400,0,
9217,444,MI,170,NONE,NA,,NA,NA,,,NA,NA,0,
9218,444,KL,169,CHN,20,,34,1,BCE,Riffle Edgewater,0.5,65,0,
9219,444,KL,169,CHN,10,,34,1,BCE,Riffle Edgewater,0.5,75,0,
9220,444,KL,169,CHN,5,,34,1,BCE,Riffle Edgewater,0.5,80,0,
9221,444,KL,169,CHN,15,,34,0,BEF,Riffle Edgewater,0.4,85,0,
9222,444,KL,169,CHN,20,,34,0,BEF,Riffle Edgewater,0.4,75,0,
9223,444,KL,173,CHN,2,,4,1,BE,Riffle Edgewater,0.3,90,0,
9225,444,KL,174,RBTS,1,,4,0,A,Riffle,1,400,0,
87,2,,216,RBTC,1,V,NA,NA,,,NA,440,NA,
9226,444,KL,174,RBT,1,,4,0,A,Riffle,1,300,0,
9237,447,CJC,210,SASU,4,,34,0,A,Glide,1,400,0,
9238,447,CJC,217,CHN,1,,34,1,BCDE,Glide,0.6,60,0,
9239,447,CJC,217,RBTS,3,,34,1,BCDE,Glide,0.6,50,0,
9240,447,CJC,217,RBTS,1,,234,1,BDE,Glide,0.6,60,0,
9241,447,CJC,217,CHN,7,,234,1,BE,Glide Edgewater,0.4,70,0,
9242,447,CJC,217,CHN,2,,234,1,BE,Glide Edgewater,0.4,90,0,
9243,447,CJC,217,CHN,8,,234,1,BE,Glide Edgewater,0.4,50,0,
9244,447,CJC,217,SASQ/HH,1,,234,1,BE,Glide Edgewater,0.4,45,0,
9245,447,CJC,215A,RBTS,1,,345,1,BCDE,Glide Edgewater,1.6,400,0,
9246,447,CJC,215A,RBTC,1,,345,1,BCDE,Glide Edgewater,1.6,250,0,
9247,447,CJC,216,SASU,7,,350,0,A,Riffle,1.2,350,0,
9248,447,MI,210,CHN,150,,12,1,BCE,Backwater,0.7,70,0,
9249,447,MI,217,CHN,75,,12,1,BE,Glide Edgewater,0.5,65,0,
9252,448,KL,268,CHN,5,,3,1,BE,Riffle Edgewater,0.2,50,0,
9253,448,KL,268,CHN,8,,3,1,BE,Riffle Edgewater,0.2,60,0,
9254,448,KL,268,CHN,5,,3,1,BE,Riffle Edgewater,0.2,75,0,
9255,448,KL,268,SASU,1,,34,0,B,Riffle Edgewater,1.2,380,0,
9256,448,KL,268,SASU,1,,34,0,B,Riffle Edgewater,1.8,300,0,
9257,449,CJC,323B,CHN,1,,34,1,BDE,Glide Edgewater,0.6,80,0,
9258,449,CJC,323B,CHN,4,,34,1,BDE,Glide Edgewater,0.6,50,0,
9259,449,CJC,323B,CHN,3,,34,1,BDE,Glide Edgewater,0.6,70,0,
9260,449,CJC,323B,RBTS,1,,34,1,BDE,Glide Edgewater,0.6,40,0,
90,2,,189,RBTS,2,IV,NA,NA,,,NA,150,NA,
9261,450,CJC,424,RBTS,1,,34,1,BDE,Glide Edgewater,0.3,35,0,
9262,450,CJC,424,CHN,3,,34,1,BDE,Glide Edgewater,0.4,90,0,
9263,450,CJC,424,CHN,6,,34,1,BDE,Glide Edgewater,0.4,70,0,
9264,450,CJC,424,CHN,7,,34,1,BDE,Glide Edgewater,0.4,50,0,
9265,450,CJC,424,MIN,2000,,34,1,BDE,Glide Edgewater,0.2,10,0,
9266,450,KL,424,CHN,2,,34,0,A,Glide Edgewater,0.4,70,0,
9267,450,KL,424,CHN,2,,34,0,A,Glide Edgewater,0.4,80,0,
9268,450,KL,424,CHN,1,,34,0,A,Glide Edgewater,0.5,90,0,
9269,450,KL,424,MIN,1500,,34,0,BE,Glide Edgewater,0.2,10,0,
9270,451,MI,33,MIN,20,,12,1,BE,Pool,0.4,12,0,
9272,451,MI,33,CHN,2,,23,1,E,Glide,0.3,75,0,
9277,451,MI,28,CHN,6,,12,1,BCE,Backwater,1.2,95,0,
9279,451,MI,28,MIN,400,,123,1,CE,Backwater,1.2,10,0,
9280,451,MI,28,SASQ/HH,2,,34,0,A,Glide,0.6,80,0,
9281,451,KL,33,WAG,1,,4,0,EA,Backwater,0.7,45,0,
9282,451,KL,33,CHN,2,,123,1,ECF,Backwater,0.7,110,0,
9286,451,KL,33,SASQ/HH,5,,123,2,CE,Backwater,0.7,65,0,
9287,451,KL,33,SASQ/HH,5,,123,2,CE,Backwater,0.7,80,0,
9288,451,KL,33,MIN,50,,3,0,AE,Backwater,0.2,15,0,
92,2,,210,RBTS,1,V,NA,NA,,,NA,400,NA,
9306,451,KL,28,SASU,1,,345,0,A,Riffle,0.6,350,0,
9307,451,AI,33,MIN,10,,4,0,E,Glide,0.7,15,0,
9308,451,AI,33,MIN,50,,4,0,BE,Glide,0.5,20,0,
9309,451,AI,33,RBTS,1,,34,1,BE,Glide,0.3,30,0,
9310,451,AI,33,CHN,1,,34,1,BE,Glide,0.5,110,0,
9311,451,AI,33,RBTS,40,,34,1,BE,Glide,0.5,40,0,
9312,451,AI,33,RBTS,15,,34,1,BE,Glide,0.5,85,0,
9313,451,AI,33,RBTS,5,,34,1,BE,Glide,0.5,85,0,
9314,451,AI,33,TP,1,,34,1,BE,Glide,0.5,70,0,
9315,451,AI,26,MIN,15,,3,0,A,Glide,0.2,17,0,
9316,451,AI,28,CHN,1,,45,1,A,Pool,1.2,700,0,
9317,452,MI,24,RBTC,1,,345,0,A,Glide,0.9,350,0,
9318,452,MI,24,RBT,1,,345,0,A,Glide,0.9,325,0,
9319,452,MI,24,RBT,1,,345,0,A,Glide,0.9,400,0,
9320,452,MI,24,RBT,3,,345,0,A,Glide,1.1,300,0,
9321,452,MI,24,RBT,2,,345,0,A,Glide,1.1,275,0,
9322,452,MI,24,AMS,1,,345,0,A,Glide,1.1,300,0,
9324,452,KL,24,RBT,1,,345,0,A,Glide,1.8,250,0,
9325,452,KL,24,RBT,2,,345,0,A,Glide,1.8,300,0,
9326,452,KL,24,RBT,1,,345,0,A,Glide,1.8,350,0,
9327,452,KL,24,RBT,2,,345,0,A,Glide,1.8,400,0,
9328,452,KL,24,SASU,20,,345,0,A,Glide,1.8,400,0,
9329,452,KL,24,AMS,20,,345,0,A,Glide,1.8,350,0,
9330,452,KL,24,RBT,1,,345,0,A,Glide,1.8,350,0,
9331,452,KL,23,CHN,1,,34,1,BCE,Glide Edgewater,0.8,75,0,
9332,452,KL,23,SCP,1,,4,0,E,Glide Edgewater,0.5,60,0,
94,2,,210,RBTS,5,IV,NA,NA,,,NA,150,NA,
9335,453,KL,31,RBT,1,,34,0,A,Riffle Edgewater,0.7,400,0,
9336,453,KL,29,CHN,1,,34,1,BCF,Glide Edgewater,0.5,80,0,
9337,453,KL,29,CHN,2,,34,1,BCF,Glide Edgewater,0.5,65,0,
9338,453,KL,29,CHN,2,,34,1,BCF,Glide Edgewater,0.5,50,0,
9341,453,MI,31,RBTS,2,,345,0,A,Glide,1.3,350,0,
9342,453,MI,31,RBTS,1,,345,0,A,Glide,1.3,450,0,
9344,453,MI,32,CHN,6,,245,1,CE,Glide Edgewater,1,100,0,
9345,453,MI,32,CHN,4,,245,1,A,Glide Edgewater,1,140,0,
9348,453,KL,29,CHN,20,,3,2,BCE,Glide Edgewater,0.5,90,0,
9349,453,KL,29,CHN,10,,3,2,BCE,Glide Edgewater,0.5,80,0,
9350,453,KL,29,SASQ/HH,10,,3,2,BCE,Glide Edgewater,0.5,100,0,
9351,453,KL,29,SASQ/HH,10,,3,2,BCE,Glide Edgewater,0.5,80,0,
9352,453,KL,29,SASQ/HH,10,,3,2,BCE,Glide Edgewater,0.5,70,0,
105,3,"CC,BW",31,RBTC,3,VI,NA,NA,,,NA,500,NA,
9375,454,MI,55,RBTS,1,,345,0,A,Glide,1,350,0,
9376,454,MI,55,RBT,2,,345,0,A,Glide,1,265,0,
9377,454,MI,55,SASU,2,,345,0,A,Glide,1,350,0,
9378,454,MI,56,SASQ/HH,4,,123,0,A,Pool,0.8,110,0,
9380,454,MI,56,BAS,2,,12,0,BE,Pool,0.6,55,0,
9381,454,MI,56,MIN,300,,12,0,BE,Pool,0.6,15,0,
9382,454,KL,55,SASU,2,,345,0,A,Glide,0.8,350,0,
9384,454,KL,56,SASU,6,,3,1,E,Glide Edgewater,0.5,70,0,
9385,454,KL,56,SASQ/HH,20,,3,1,E,Glide Edgewater,0.5,110,0,
9386,454,KL,56,SASQ/HH,3,,3,1,E,Glide Edgewater,0.5,150,0,
9387,454,KL,56,CHN,4,,3,0,A,Glide Edgewater,0.5,75,0,
9391,454,KL,56,CHN,3,,34,0,A,Riffle Edgewater,0.4,80,0,
9395,454,KL,56,CHN,2,,34,1,BF,Riffle Edgewater,0.5,75,0,
9398,455,MI,189,RBT,1,,234,0,A,Riffle,0.7,300,0,
9399,455,MI,189,MIN,400,,12,1,BEF,Backwater,1,15,0,
9400,455,MI,189,MIN,500,,135,1,BE,Backwater,1,12,0,
106,3,,31,RBTC,1,VI,NA,NA,,,NA,686,NA,
9404,455,MI,189,SASQ/HH,1,,12,0,BE,Glide Edgewater,2,300,0,
9405,455,MI,189,RBT,1,,12,1,BE,Glide Edgewater,2,250,0,
9406,455,AI,185,MIN,50,,12,1,B,Glide Edgewater,0.4,17,0,
9407,455,AI,189,RBTS,1,,234,1,B,Riffle,0.4,70,0,
9408,455,AI,189,MIN,15,,34,0,A,Pool,0.7,15,0,
9409,455,AI,189,MIN,12,,23,1,B,Glide Edgewater,0.3,17,0,
9410,455,AI,189,MIN,400,,2,1,BE,Glide Edgewater,0.4,20,0,
9411,455,AI,189,RBTS,1,,23,1,A,Riffle,0.4,85,0,
9412,455,AI,189,RBTS,1,,23,1,A,Riffle,0.4,70,0,
9413,456,AI,175,RBTS,6,,34,1,A,Riffle Edgewater,0.4,60,0,
9414,456,AI,175,RBTS,1,,34,1,A,Riffle Edgewater,0.4,80,0,
9415,456,AI,175,RBTS,1,,34,1,A,Riffle Edgewater,0.4,100,0,
9416,456,AI,175,MIN,50,,34,1,A,Glide Edgewater,0.3,17,0,
9417,456,AI,171,MIN,145,,234,1,BE,Glide Edgewater,0.4,20,0,
9418,456,KL,173,SASU,15,,34,1,BCE,Glide Edgewater,0.3,25,0,
9419,456,KL,173,MIN,210,,34,1,BCE,Glide Edgewater,0.3,15,0,
9422,456,KL,169,MIN,150,,34,1,BE,Glide Edgewater,0.4,20,0,
9423,456,KL,169,CHN,2,,34,0,A,Glide Edgewater,0.6,85,0,
9424,456,KL,169,CHN,1,,34,0,A,Glide Edgewater,0.6,70,0,
9427,456,KL,170,SASU,8,,4,0,A,Glide,1.3,400,0,
9428,456,KL,170,SASU,2,,4,0,A,Glide,1.3,300,0,
9430,457,MI,120,SASU,25,,345,0,E,Glide,2.5,300,0,
9431,457,MI,120,SASU,25,,345,0,E,Glide,2.5,400,0,
9432,457,MI,119,MIN,150,,12,1,BE,Glide Edgewater,0.6,15,0,
9433,457,KL,119,BAS,4,,123,1,BE,Backwater,0.4,125,0,
9434,457,KL,119,BAS,2,,123,1,BE,Backwater,0.4,150,0,
2830,85,MM,189,RBTS,1,IV,3,0,A,Riffle,0.4,150,0,
9437,457,KL,119,TP,3,,123,1,BE,Backwater,0.4,75,0,
9438,457,KL,119,BGS,2,,123,1,BE,Backwater,0.4,85,0,
9439,458,MI,105,MIN,100,,12,1,BE,Glide Edgewater,0.6,15,0,
9440,458,MI,104,SASU,2,,345,0,A,Glide,1.3,350,0,
9441,458,KL,104,CHN,1,,345,0,A,Glide,2.5,500,0,
9442,458,KL,104,RBT,5,,345,0,A,Glide,2.5,380,0,
9443,458,KL,104,RBT,3,,345,0,A,Glide,2.5,420,0,
9444,458,KL,104,RBTC,1,,345,0,A,Glide,2.5,400,0,
9445,458,KL,104,RBT,1,,345,0,A,Glide,2.5,300,0,
9446,458,KL,104,SASU,10,,345,0,A,Glide,2.5,400,0,
9447,458,KL,104,SASU,10,,345,0,A,Glide,2.5,550,0,
9448,458,KL,104,SASU,5,,345,0,A,Glide,2.5,450,0,
9452,459,MI,98,MIN,125,,124,0,BE,Glide Edgewater,0.4,15,0,
9453,459,KL,97,RBT,2,,345,0,A,Glide,1.6,400,0,
9454,459,KL,97,CHN,2,,345,NA,,,NA,480,0,
9455,459,KL,97,SASU,4,,NA,NA,,,NA,400,0,
9458,460,MI,266,MIN,100,,235,0,BE,Glide Edgewater,1,15,0,
9459,460,KL,268,MIN,350,,23,2,BE,Riffle Edgewater,0.6,20,0,
9460,460,KL,268,SASU,100,,23,2,BE,Riffle Edgewater,0.6,30,0,
9461,460,KL,268,SASU,1,,34,2,A,Riffle,0.7,400,0,
9462,460,KL,268,RBT,2,,34,0,A,Glide,2.4,350,0,
9463,460,KL,268,SASU,3,,34,0,A,Glide,2.4,380,0,
9464,461,MI,323B,MIN,400,,12,0,E,Glide Edgewater,0.6,15,0,
9465,461,MI,323B,SASU,1,,123,1,BE,Glide Edgewater,0.8,400,0,
9466,461,MI,323B,SASU,2,,234,0,A,Glide Edgewater,0.6,350,0,
9467,461,MI,323B,SASU,20,,12,0,E,Glide Edgewater,0.5,25,0,
9468,462,KL,403,SASQ/HH,15,,234,0,A,Glide,0.5,120,0,
9469,462,KL,403,SASQ/HH,15,,234,0,A,Glide,0.5,100,0,
9470,462,KL,403,SASQ/HH,10,,234,0,A,Glide,0.5,80,0,
9471,462,KL,403,SASQ/HH,8,,234,0,A,Glide,0.5,140,0,
1291,57,MM,169,RBTS,15,I,3,1,B,Glide Edgewater,0.1,30,0,
9473,462,KL,403,SCP,1,,234,0,A,Glide,0.5,70,0,
9474,462,KL,403,SASU,3,,234,0,A,Glide,0.5,400,0,
9475,462,AI,403,SASQ/HH,6,,234,0,A,Glide Edgewater,0.4,110,0,
9479,462,AI,403,SCP,1,,34,0,A,Riffle Edgewater,0.3,40,0,
9480,462,AI,403,MIN,150,,34,0,AE,Glide Edgewater,0.4,20,0,
9484,462,KL,402,SASU,1,,6,0,C,Glide Edgewater,1.8,100,0,
9485,462,KL,402,SASU,1,,6,0,C,Glide Edgewater,3,500,0,
9486,462,AI,402,TP,11,,126,0,A,Glide Edgewater,1.1,50,0,
9487,462,AI,402,MIN,100,,126,0,A,Glide Edgewater,0.7,20,0,
9488,462,AI,402,SASU,1,,126,0,A,Glide Edgewater,0.7,40,0,
9489,462,AI,402,MIN,100,,12,2,A,Backwater,2,5,0,
9493,463,MI,217,MIN,50,,1,1,E,Glide Edgewater,0.2,15,0,
9494,463,MI,215A,MIN,100,,23,1,BE,Backwater,0.7,15,0,
9502,463,KL,210,MIN,200,,1,1,EB,Glide Edgewater,0.3,20,0,
9503,463,KL,210,SASU,8,,1,1,BEF,Glide Edgewater,0.3,30,0,
9505,463,KL,216,CHN,1,,45,0,A,Glide,1.4,450,0,
1292,57,MM,169,RBTS,12,I,4,1,B,Glide Edgewater,1.5,45,0,
9507,464,MI,225,SASU,4,,234,0,A,Glide,1.1,400,0,
9508,464,MI,225,SASU,1,,345,0,A,Glide,2.2,400,0,
9509,464,MI,228,MIN,50,,123,1,CE,Glide Edgewater,1.2,15,0,
9510,464,MI,228,SASU,7,,123,1,CE,Glide Edgewater,1.2,25,0,
9511,464,AI,229,SASU,20,,12,0,BCE,Glide Edgewater,1.2,50,0,
9512,464,AI,229,SASU,20,,12,0,E,Glide Edgewater,0.5,25,0,
9514,465,KL,499,SASU,28,,12,2,CF,Glide Edgewater,0.8,120,0,
9515,465,KL,499,SASQ/HH,21,,12,2,CF,Glide Edgewater,0.8,130,0,
9516,465,KL,499,SASQ/HH,1,,12,2,CF,Glide Edgewater,0.8,220,0,
9517,465,KL,499,SASQ/HH,2,,12,2,CF,Glide Edgewater,0.8,180,0,
9518,465,KL,499,TP,1,,12,0,BC,Glide,0.6,80,0,
9519,465,KL,499,TP,1,,12,0,BC,Glide,0.6,65,0,
9520,465,KL,499,SASQ/HH,7,,12,0,BC,Glide,0.6,80,0,
9521,465,KL,499,SASU,5,,12,0,BC,Glide,0.6,60,0,
9522,465,KL,499,SASU,15,,12,0,BC,Glide,0.6,100,0,
9523,465,KL,499,SASQ/HH,15,,12,0,BC,Glide,0.6,100,0,
9524,465,KL,502,CHN,1,,23,0,BE,Glide Edgewater,0.4,90,0,
9527,465,KL,502,TP,10,,NA,NA,,,NA,60,0,
9528,465,KL,502,SASQ/HH,6,,23,0,A,Glide,0.6,120,0,
9529,465,KL,502,SASQ/HH,25,,NA,0,,Glide,0.8,100,0,
9530,465,KL,502,SASQ/HH,5,,NA,0,,Glide,1.2,150,0,
9531,465,KL,502,SASU,1,,NA,0,,Glide,1.2,400,0,
9532,465,KL,502,SASU,2,,NA,0,,Glide,1.2,120,0,
9533,465,KL,502,SASU,2,,3,0,A,Glide,1.2,400,0,
9534,465,KL,502,TP,15,,23,0,BE,Glide,1.5,100,0,
9535,465,KL,502,TP,2,,23,0,BE,Glide,1.5,120,0,
9536,465,KL,502,TP,3,,23,0,BE,Glide,1.5,50,0,
9537,465,AI,499,MIN,20,,2,0,A,Glide Edgewater,0.3,20,0,
9538,465,AI,499,SASQ/HH,20,,2,0,A,Glide Edgewater,0.4,80,0,
9539,465,AI,499,SASQ/HH,5,,2,0,A,Glide Edgewater,0.4,120,0,
9540,465,AI,499,SASU,15,,2,0,E,Glide Edgewater,0.3,60,0,
1293,57,JR,170,,0,,NA,NA,,,NA,NA,0,
9541,465,AI,499,SASQ/HH,7,,23,0,A,Glide Edgewater,0.6,75,0,
9542,465,AI,499,SASQ/HH,7,,3,0,B,Riffle,1,100,0,
9543,465,AI,499,SASU,3,,23,13,B,Riffle,1,200,0,
9544,465,AI,499,SASQ/HH,25,,23,13,B,Riffle,1,150,0,
9545,465,AI,502,SASQ/HH,2,,23,0,A,Riffle Edgewater,0.4,85,0,
9546,465,AI,502,SASQ/HH,1,,34,1,BE,Glide,0.3,80,0,
9547,465,AI,502,TP,10,,34,1,BE,Glide Edgewater,0.4,45,0,
9548,465,AI,502,TP,5,,34,1,BE,Glide Edgewater,0.4,55,0,
9549,465,AI,502,SASU,10,,2,0,A,Glide Edgewater,0.2,30,0,
9551,466,MI,487,SASQ/HH,4,,123,1,E,Glide Edgewater,0.3,100,0,
9552,466,MI,487,SASU,5,,123,1,E,Glide Edgewater,0.3,30,0,
9553,466,MI,487,SASQ/HH,100,,12,0,E,Backwater,0.5,20,0,
9555,466,MI,487,SASQ/HH,30,,12,0,E,Backwater,0.5,100,0,
9556,466,MI,487,MIN,200,,1,0,E,Backwater,0.5,15,0,
9557,466,KL,487B,BGS,3,,123,0,E,Glide,0.6,55,0,
9558,466,KL,487B,SASQ/HH,70,,123,0,E,Glide,1,100,0,
9559,466,KL,487B,SASQ/HH,50,,123,0,E,Glide,1,120,0,
9560,466,KL,487B,SASQ/HH,25,,123,0,E,Glide,1,120,0,
9561,466,KL,487B,SASQ/HH,2,,123,0,E,Glide,1,180,0,
9562,466,KL,487B,SASU,1,,23,0,E,Glide,0.6,150,0,
9563,466,KL,487B,TP,5,,23,0,CE,Glide,1.5,65,0,
9564,466,KL,487B,MIN,250,,12,1,E,Backwater,0.3,20,0,
9565,467,KL,441,SASU,30,,134,0,E,Backwater,0.4,40,0,
9566,467,KL,441,SASU,50,,134,0,E,Backwater,0.4,60,0,
9567,467,KL,441,SASU,5,,134,0,E,Backwater,0.4,80,0,
9569,467,KL,441,SASQ/HH,5,,123,0,E,Riffle Edgewater,0.5,130,0,
9570,467,KL,441,SASQ/HH,15,,123,0,E,Riffle Edgewater,0.5,110,0,
9571,467,KL,441,SASQ/HH,5,,123,0,E,Riffle Edgewater,0.5,80,0,
9572,467,KL,441,MIN,150,,12,0,E,Riffle Edgewater,0.5,20,0,
9573,467,MI,441,SASU,120,,12,0,BE,Backwater,0.4,25,0,
9574,467,MI,441,SASQ/HH,25,,12,0,BE,Backwater,0.4,125,0,
3626,104,JR,424,SASQ/HH,15,IV,4,0,A,Glide Edgewater,0.5,120,0,
9577,468,KL,426,SASU,10,,134,0,BE,Riffle Edgewater,0.2,40,0,
9578,468,KL,426,SASQ/HH,5,,123,1,BCE,Riffle Edgewater,0.4,100,0,
9579,468,AI,424,SASU,2,,34,0,A,Glide Edgewater,0.4,45,0,Large boat went down and waked out section
9580,468,AI,424,SASU,30,,34,0,E,Backwater,0.4,60,0,Large boat went down and waked out section
9581,468,AI,424,SASU,80,,34,0,E,Backwater,0.4,80,0,Large boat went down and waked out section
9582,469,KL,408,SASU,60,,2,1,BE,Glide Edgewater,0.4,35,0,
9583,469,KL,408,SASU,1,,234,0,C,Glide Edgewater,2.5,450,0,
9584,469,KL,408,AMS,3,,234,0,C,Glide Edgewater,2,300,0,
9585,469,KL,408,SASQ/HH,1,,3,1,BE,Glide Edgewater,0.5,70,0,
9586,469,KL,408,SASU,5,,4,0,A,Glide,1.5,400,0,
9587,469,KL,408,SASU,2,,4,0,A,Glide,1.5,300,0,
9588,469,KL,408,SASU,2,,4,0,A,Glide,1.5,500,0,
9589,470,MB,119,MQF,110,,123,0,E,Backwater,0.3,27,0,
9590,470,MB,119,MQF,45,,123,0,E,Backwater,0.3,40,0,
9591,470,KL,119,SASQ/HH,2,,34,0,C,Glide,1.25,300,0,
9592,470,KL,119,SASQ/HH,1,,34,0,C,Glide,1.25,450,0,
9594,471,KL,33,SASU,15,,234,0,A,Backwater,1,40,0,
9595,471,KL,33,SASU,10,,23,0,BE,Backwater,0.5,55,0,
9596,471,KL,33,WAG,150,,234,2,BCE,Backwater,1,35,0,
9597,471,KL,33,WAG,50,,234,2,BCE,Backwater,1,50,0,
9598,471,KL,33,WAG,2500,,234,2,BCE,Backwater,1,40,0,
9599,471,KL,33,WAG,100,,234,2,BCE,Backwater,1,60,0,
9600,471,KL,33,CHN,1,,23,0,A,Glide,1.5,100,0,
9601,471,KL,33,RBTS,1,,234,0,AE,Backwater,1.5,150,0,
9602,471,KL,33,SASU,5,,234,0,AE,Backwater,1.5,450,0,
9603,471,KL,33,SASU,1,,234,0,AE,Backwater,1.5,600,0,
9604,471,KL,33,SASU,1,,234,0,AE,Backwater,1.5,350,0,
9605,471,MB,33,MIN,50,,2,2,BE,Backwater,0.3,16,0,
9606,471,MB,33,MIN,900,,2,2,BE,Backwater,0.4,21,0,
9607,471,MB,33,WAG,100,,2,2,BE,Backwater,0.4,35,0,
2161,78,MM,26,RBTS,35,I,1,0,E,Glide Edgewater,0.2,50,0,
9608,471,MB,33,WAG,20,,2,2,BE,Backwater,0.4,45,0,
9609,471,MB,33,SASU,3,,23,0,A,Glide,1.5,300,0,
9610,471,MB,33,CHN,8,,2,2,BE,Backwater,0.5,85,0,
9611,471,MB,33,CHN,6,,2,2,BE,Backwater,0.5,100,0,
9612,471,MB,33,CHN,1,,2,2,BE,Backwater,0.5,120,0,
9613,472,KL,55,SASU,8,,456,0,A,Glide,1.5,400,0,
9614,472,KL,55,RBTS,3,,456,0,A,Glide,1.5,350,0,
9615,472,KL,55,CHNU,1,,456,0,A,Glide,1.5,550,0,
9616,472,KL,55,RBTS,1,,456,0,A,Glide,1.5,220,0,
9617,472,KL,55,SMB,1,,456,0,A,Glide,1.5,380,0,
9618,472,KL,56,CHN,100,,145,0,A,Backwater,2,85,0,
9619,472,KL,56,CHN,50,,145,0,A,Backwater,2,100,0,
9620,472,KL,56,CHN,15,,145,0,A,Backwater,2,110,0,
9621,472,KL,56,SASU,3,,12,0,BE,Backwater,0.4,35,0,
9622,472,KL,56,WAG,70,,23,0,E,Backwater,1,45,0,
9623,472,KL,56,RBTS,1,,456,0,A,Glide,0.5,70,0,
9624,472,KL,56,RBTS,2,,456,0,A,Glide,0.5,90,0,
9625,472,KL,56,CHN,1,,4,0,BE,Glide,0.4,95,0,
9627,472,KL,56,SASU,10,,34,2,BE,Glide Edgewater,0.3,50,0,
9628,472,KL,56,SASQ/HH,1,,3,0,BE,Glide Edgewater,0.4,150,0,
9629,472,KL,56,RBTC,1,,23,0,A,Glide Edgewater,1,150,0,
9630,472,KL,56,RBTS,3,,23,0,A,Glide Edgewater,1,95,0,
