micro_hab_data_tbl_id,p_dat_id,t_code,depth,velocity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,sur_turb,vel_clicks,adj_vel,fish_data_id,count,fl_mm,water_depth,dist_to_bottom,focal_velocity,av_vel,substrate,i_cov_code,o_cover_code_id,x_surf_turb,fish_in_tran,focal_clicks,adj_focal_vel,av_vel_clicks,adj_av_vel,species,location,date,water_temp,river_mile,flow,number_of_divers,reach_length,reach_width,channel_width,gps_coordinate,weather,channel_type,channel_geomorphic_unit
1019,38,21.1,27,0,0,90,10,0,0,0,70,0,0,30,0,80,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Riffle,2001-07-11,63,61.5,600,3,25,4,34,N 39º 27.983  W 121º 35.919,Direct Sunlight,Mainchannel,NA
1020,38,21.2,34,1.56,0,0,80,20,0,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Riffle,2001-07-11,63,61.5,600,3,25,4,34,N 39º 27.983  W 121º 35.919,Direct Sunlight,Mainchannel,NA
1021,38,21.3,34,1.59,0,0,60,40,0,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Riffle,2001-07-11,63,61.5,600,3,25,4,34,N 39º 27.983  W 121º 35.919,Direct Sunlight,Mainchannel,NA
1022,38,21.4,28,1.85,0,0,80,20,0,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Riffle,2001-07-11,63,61.5,600,3,25,4,34,N 39º 27.983  W 121º 35.919,Direct Sunlight,Mainchannel,NA
1023,38,24.1,18,0.85,0,90,10,0,0,0,90,0,0,10,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Riffle,2001-07-11,63,61.5,600,3,25,4,34,N 39º 27.983  W 121º 35.919,Direct Sunlight,Mainchannel,NA
1024,38,24.2,28,1.2,0,0,100,0,0,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Riffle,2001-07-11,63,61.5,600,3,25,4,34,N 39º 27.983  W 121º 35.919,Direct Sunlight,Mainchannel,NA
1025,38,24.3,27,1.5,0,0,100,0,0,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Riffle,2001-07-11,63,61.5,600,3,25,4,34,N 39º 27.983  W 121º 35.919,Direct Sunlight,Mainchannel,NA
1026,38,24.4,27,1.13,0,0,40,60,0,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Riffle,2001-07-11,63,61.5,600,3,25,4,34,N 39º 27.983  W 121º 35.919,Direct Sunlight,Mainchannel,NA
1027,39,0.1,19,1.22,0,0,90,10,0,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1028,39,0.2,23,1.55,0,0,100,0,0,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1029,39,0.3,26,1.95,0,0,100,0,0,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1030,39,0.4,23,2.55,0,0,20,80,0,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1031,39,3.1,24,0.45,0,0,70,20,10,0,85,0,0,15,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1032,39,3.2,39,1.41,0,0,20,80,0,0,50,0,0,50,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1033,39,3.3,47,1.62,0,0,0,70,30,0,30,0,0,70,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1034,39,3.4,58,2.2,0,0,10,0,80,10,30,0,0,70,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1035,39,6.1,16,1.13,0,0,50,50,0,0,70,0,0,30,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1036,39,6.2,24,1.24,0,0,10,90,0,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1037,39,6.3,30,1.67,0,0,20,80,0,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1038,39,6.4,46,1.6,0,0,50,50,0,0,10,0,0,90,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1039,39,9.1,24,1.4,0,0,60,20,20,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1040,39,9.2,33,1.4,0,0,50,50,0,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1041,39,9.3,44,1.31,0,0,60,40,0,0,5,0,0,95,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1042,39,9.4,58,1.95,0,0,80,20,0,0,10,0,0,90,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1043,39,12.1,20,1.34,0,0,80,10,10,0,85,0,0,15,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1044,39,12.2,32,1.05,0,0,25,25,50,0,85,0,0,15,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1045,39,12.3,45,0.91,0,0,30,50,20,0,60,0,0,40,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1046,39,12.4,65,1.46,0,0,0,40,60,0,60,0,0,40,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1047,39,15.1,23,0.7,0,0,50,50,0,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1048,39,15.2,35,0.94,0,0,10,50,40,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1049,39,15.3,49,1.22,0,0,50,30,20,0,70,0,0,30,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1050,39,15.4,59,1.44,0,0,50,50,0,0,25,0,0,75,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1051,39,18.1,20,0.77,0,0,60,10,20,10,70,0,0,30,0,90,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1052,39,18.2,33,0.64,0,0,25,40,25,10,80,10,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1053,39,18.3,49,0.8,0,0,0,50,50,0,10,0,0,90,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1054,39,18.4,58,0.99,0,0,60,20,20,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1055,39,21.1,14,0,0,0,60,20,20,0,60,0,0,40,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1056,39,21.2,25,0.42,0,0,50,40,10,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1057,39,21.3,40,0.56,0,0,20,30,40,10,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1058,39,21.4,54,1.36,0,0,0,60,30,10,50,0,0,50,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1059,39,24.1,14,0,20,0,0,55,0,25,75,0,0,25,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1060,39,24.2,26,0.47,0,0,0,0,40,60,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1061,39,24.3,38,0.78,0,0,0,30,70,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1062,39,24.4,57,1.33,0,0,0,30,60,10,40,0,0,60,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robinson Side Channel,2001-07-11,63,61,600,3,25,4,16,N 39º 27.982'  W 121º 35.920,Direct Sunlight,Sidechannel,NA
1063,40,0.1,33,1.13,0,0,20,80,0,0,55,0,0,35,10,60,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1064,40,0.2,35,1.17,0,0,20,20,60,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1065,40,0.3,33,1.25,0,0,20,40,40,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1066,40,0.4,30,1.39,0,0,20,60,20,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1067,40,3.1,20,0,40,20,0,0,40,0,50,0,0,50,0,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1068,40,3.2,30,0.98,0,0,60,20,20,0,75,0,0,25,0,85,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1069,40,3.3,31,0.71,0,10,20,40,30,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1070,40,3.4,32,1.11,0,0,25,50,25,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1071,40,6.1,30,0,60,0,0,0,40,0,85,0,0,15,0,90,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1072,40,6.2,34,0.45,0,10,40,25,25,0,90,10,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1073,40,6.3,34,0.96,0,20,60,20,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1074,40,6.4,35,0.99,0,10,90,0,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1075,40,9.1,22,0,50,0,0,50,0,0,70,20,0,10,0,90,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1076,40,9.2,30,0.67,0,0,50,10,40,0,85,15,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1077,40,9.3,34,1.25,0,0,50,25,25,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1078,40,9.4,34,1.24,0,20,60,20,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1079,40,12.1,32,0.7,0,20,50,15,15,0,75,0,0,25,0,90,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1080,40,12.2,38,0.92,0,20,20,30,30,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1081,40,12.3,38,0.8,0,40,0,40,20,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1082,40,12.4,42,1.03,0,40,15,30,15,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1083,40,15.1,42,0.59,0,20,20,30,30,0,75,10,0,15,0,90,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1084,40,15.2,44,0.95,0,15,30,25,30,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1085,40,15.3,36,0.89,0,30,30,20,20,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1086,40,15.4,38,1.12,0,30,40,10,20,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1087,40,18.1,24,0.82,0,10,30,0,60,0,80,0,0,10,10,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1088,40,18.2,41,0.73,0,20,30,25,25,0,90,10,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1089,40,18.3,42,0.7,0,20,0,60,20,0,90,10,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1090,40,18.4,44,1.15,0,50,15,35,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1091,40,21.1,26,0.74,0,0,60,20,20,0,70,20,0,10,0,80,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1092,40,21.2,28,0.94,0,10,90,0,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1093,40,21.3,28,0.79,0,0,90,10,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1094,40,21.4,23,0.18,0,15,75,10,0,0,90,10,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1095,40,24.1,31,0,60,0,10,30,0,0,80,10,0,10,0,0,10,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1096,40,24.2,36,0.6,0,25,25,30,20,0,90,10,0,0,0,70,0,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1097,40,24.3,33,0.86,0,25,15,25,35,0,100,0,0,0,0,90,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1098,40,24.4,28,0.78,0,10,70,10,10,0,100,0,0,0,0,90,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bedrock Riffle,2001-07-12,58,66,600,2,25,4,51,,Direct Sunlight,Mainchannel,Glide
1099,41,0.1,13,0,0,60,30,0,10,0,60,0,0,40,0,60,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Side Channel,2001-07-12,63,60.1,600,2,25,4,21,,Direct Sunlight,Sidechannel,Pool
1100,41,0.2,25,1.05,0,40,40,20,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Side Channel,2001-07-12,63,60.1,600,2,25,4,21,,Direct Sunlight,Sidechannel,Glide
1101,41,0.3,42,1.36,0,40,40,20,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Side Channel,2001-07-12,63,60.1,600,2,25,4,21,,Direct Sunlight,Sidechannel,Glide
