observation_id,survey_id,unit,count,substrate,overhead_cover,instream_cover,channel_geomorphic_unit,depth,fork_length,species,run,clipped
11200,536,210,1,34,2,A,Riffle Margin,0.3,120,o. mykiss,NA,FALSE
11201,536,210,1,34,0,A,Riffle Margin,0.3,90,o. mykiss,NA,FALSE
11202,537,189,100,12,0,B,Pool,1.8,65,wakasagi,NA,NA
11203,537,189,3,12,0,B,Pool,1.8,450,sacramento sucker,NA,NA
11204,537,189,5,2,0,C,Pool,2,400,sacramento pikeminnow or hardhead,NA,NA
11205,537,185,1,34,1,BCD,Glide Margin,1,110,o. mykiss,NA,FALSE
11206,537,185,1,34,1,BCD,Glide Margin,1,150,o. mykiss,NA,FALSE
11207,537,185,3,34,2,BC,Glide Margin,1.2,130,o. mykiss,NA,FALSE
11208,537,185,2,34,2,BC,Glide Margin,1.2,100,chinook salmon,NA,NA
11209,537,185,3,34,2,BC,Glide Margin,1.2,90,chinook salmon,NA,NA
11210,537,185,4,234,1,BDE,Riffle Margin,0.3,90,o. mykiss,NA,FALSE
3070,89,323A,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
11211,537,185,1,234,1,BDE,Riffle Margin,0.3,60,o. mykiss,NA,FALSE
11212,537,189,1,234,0,A,Glide,1.3,110,o. mykiss,NA,FALSE
11213,537,189,2,2,2,B,Glide Margin,0.4,25,sacramento sucker,NA,NA
11214,537,189,8,2,1,DE,Glide Margin,0.2,30,sacramento pikeminnow or hardhead,NA,NA
11215,537,189,1,345,1,D,Glide Margin,1.4,80,chinook salmon,NA,NA
11216,537,189,1,345,1,D,Glide Margin,1.4,60,chinook salmon,NA,NA
11217,537,189,2,345,1,CD,Glide Margin,1.2,70,chinook salmon,NA,NA
11218,537,189,8,345,1,CD,Glide Margin,1.2,80,chinook salmon,NA,NA
11219,537,189,1,345,1,CD,Glide Margin,0.9,100,o. mykiss,NA,FALSE
11220,537,185,1,34,0,A,Glide Margin,1.2,90,chinook salmon,NA,NA
11221,537,185,1,34,0,A,Glide,1.9,350,sacramento pikeminnow or hardhead,NA,NA
11222,537,185,1,34,0,A,Glide,1.9,350,o. mykiss,NA,NA
11223,537,185,3,34,0,A,Glide,2.3,400,sacramento sucker,NA,NA
11224,537,185,1,34,0,A,Glide,2.3,350,sacramento sucker,NA,NA
11225,537,185,12,23,1,B,Glide Margin,0.4,20,sacramento sucker,NA,NA
11226,537,185,3,23,1,B,Glide Margin,0.4,25,sacramento pikeminnow or hardhead,NA,NA
11227,537,185,4,23,1,B,Glide Margin,0.4,20,unidentified cypriniform spp.,NA,NA
11228,537,189,2,345,0,B,Riffle,0.6,110,o. mykiss,NA,FALSE
11229,537,189,7,345,0,B,Riffle,0.6,70,chinook salmon,NA,NA
11230,537,189,3,34,0,BC,Riffle,0.7,120,o. mykiss,NA,FALSE
11231,537,189,1,34,0,BC,Riffle,0.7,150,o. mykiss,NA,FALSE
11232,537,189,1,34,2,A,Riffle,0.3,50,unidentified sculpin,NA,NA
11233,537,189,8,23,1,BCD,Riffle Margin,0.4,70,chinook salmon,NA,NA
11234,537,189,4,23,1,BCD,Riffle Margin,0.4,100,chinook salmon,NA,NA
11235,537,189,3,345,1,BD,Riffle Margin,0.4,80,chinook salmon,NA,NA
11236,537,189,1,345,1,BD,Riffle Margin,0.4,110,chinook salmon,NA,NA
11237,537,189,7,345,1,BD,Riffle Margin,0.4,125,o. mykiss,NA,FALSE
11238,537,189,2,345,1,BD,Riffle Margin,0.4,170,o. mykiss,NA,FALSE
11239,537,189,1,345,1,BD,Riffle Margin,0.4,200,o. mykiss,NA,FALSE
11240,537,189,4,34,1,B,Riffle,0.3,60,o. mykiss,NA,FALSE
11241,537,189,1,34,1,B,Riffle,0.3,80,o. mykiss,NA,FALSE
11242,537,189,40,12,0,B,Backwater,0.4,15,unidentified cypriniform spp.,NA,NA
11243,537,189,30,12,0,B,Backwater,0.4,40,sacramento sucker,NA,NA
3536,101,33,1,3,3,A,Riffle,0.75,300,o. mykiss,NA,FALSE
11244,537,189,1,124,2,A,Riffle,0.5,120,o. mykiss,NA,FALSE
11245,537,189,10,145,0,B,Glide Margin,0.1,15,unidentified cypriniform spp.,NA,NA
11246,537,189,100,145,0,B,Riffle Margin,0.1,20,unidentified cypriniform spp.,NA,NA
11247,537,189,20,145,0,B,Riffle Margin,0.1,30,sacramento sucker,NA,NA
11248,537,189,3,45,0,A,Riffle,0.1,100,chinook salmon,NA,NA
11249,537,189,3,45,0,A,Riffle,0.1,80,o. mykiss,NA,FALSE
11250,537,189,5,45,0,A,Riffle,0.1,20,unidentified cypriniform spp.,NA,NA
11251,537,189,7,345,1,C,Riffle,0.7,80,chinook salmon,NA,NA
11252,537,189,4,345,1,C,Riffle,0.7,60,o. mykiss,NA,FALSE
11253,537,189,2,345,1,C,Riffle,0.7,50,chinook salmon,NA,NA
11254,537,189,1,2345,0,A,Riffle,0.2,80,chinook salmon,NA,NA
11255,537,189,1,234,0,A,Pool,2,700,chinook salmon,NA,NA
11256,538,266,10,45,0,A,Glide Margin,0.6,40,sacramento sucker,NA,NA
11257,538,266,5,45,0,A,Glide Margin,0.6,60,sacramento sucker,NA,NA
11258,538,266,1,45,1,C,Riffle Margin,0.7,110,o. mykiss,NA,FALSE
11259,538,266,1,45,1,C,Riffle Margin,0.7,95,chinook salmon,NA,NA
11260,538,268,60,23,1,BE,Backwater,0.2,30,sacramento pikeminnow or hardhead,NA,NA
11261,538,268,50,23,1,BE,Backwater,0.2,40,sacramento pikeminnow or hardhead,NA,NA
11262,538,268,10,23,1,BE,Backwater,0.2,50,sacramento pikeminnow or hardhead,NA,NA
11263,538,268,30,23,1,BE,Backwater,0.2,30,sacramento sucker,NA,NA
11264,538,268,20,23,1,BE,Backwater,0.2,40,sacramento sucker,NA,NA
11265,538,268,10,23,1,BE,Backwater,0.2,50,sacramento sucker,NA,NA
11266,538,268,1,23,0,E,Backwater,0.8,90,unidentified lepomis spp.,NA,NA
11267,538,268,1,23,0,E,Backwater,0.8,120,unidentified lepomis spp.,NA,NA
11268,538,268,40,1234,0,B,Backwater,0.3,30,american shad,NA,NA
11269,538,268,20,1234,0,B,Backwater,0.3,15,unidentified cypriniform spp.,NA,NA
11270,538,268,15,1234,0,B,Backwater,0.3,40,sacramento sucker,NA,NA
11271,538,268,1,234,0,A,Riffle,0.4,100,unidentified sculpin,NA,NA
11272,539,323B,5,345,0,E,Glide Margin,0.4,50,sacramento sucker,NA,NA
11273,539,323B,4,345,0,E,Glide Margin,0.2,40,sacramento sucker,NA,NA
11274,539,323B,1,345,0,E,Glide Margin,1.2,50,sacramento pikeminnow or hardhead,NA,NA
11275,539,323B,1,345,0,E,Glide Margin,1.2,80,sacramento sucker,NA,NA
11276,539,323B,3,345,0,E,Glide Margin,1.2,60,sacramento sucker,NA,NA
1483,62,189,60,3,0,A,Riffle,0.3,85,chinook salmon,NA,NA
11277,539,323B,25,345,1,BE,Glide Margin,0.7,60,sacramento sucker,NA,NA
11278,539,323B,27,345,1,BE,Glide Margin,0.7,50,sacramento sucker,NA,NA
11279,539,323B,36,345,1,BE,Glide Margin,0.7,40,sacramento sucker,NA,NA
11280,539,323B,2,345,1,BE,Glide Margin,0.7,70,sacramento pikeminnow or hardhead,NA,NA
11281,539,323B,1,345,1,BE,Glide Margin,0.7,80,sacramento sucker,NA,NA
11282,539,323B,80,345,1,BE,Glide Margin,0.5,20,unidentified cypriniform spp.,NA,NA
11283,539,323B,17,345,1,BE,Glide Margin,0.7,50,sacramento pikeminnow or hardhead,NA,NA
11284,539,323B,10,134,0,B,Glide Margin,0.3,40,sacramento pikeminnow or hardhead,NA,NA
11285,539,323B,5,134,0,B,Glide Margin,0.3,60,sacramento pikeminnow or hardhead,NA,NA
11286,539,323B,1,134,0,B,Glide Margin,0.3,80,sacramento pikeminnow or hardhead,NA,NA
11287,539,323B,2,134,0,B,Glide Margin,0.3,50,sacramento pikeminnow or hardhead,NA,NA
11288,539,323B,22,134,0,E,Glide Margin,0.4,50,sacramento sucker,NA,NA
11289,539,323B,3,134,0,E,Glide Margin,0.4,60,sacramento sucker,NA,NA
11290,539,323B,5,134,0,E,Glide Margin,0.4,40,sacramento sucker,NA,NA
11291,539,323B,11,134,0,E,Glide Margin,0.4,40,sacramento pikeminnow or hardhead,NA,NA
11292,539,323B,13,134,0,E,Glide Margin,0.4,35,sacramento pikeminnow or hardhead,NA,NA
11293,539,323B,13,134,0,E,Glide Margin,0.4,20,unidentified cypriniform spp.,NA,NA
11294,539,323B,23,134,0,E,Glide Margin,0.3,40,sacramento sucker,NA,NA
11295,539,323B,4,134,0,E,Glide Margin,0.3,60,sacramento sucker,NA,NA
11296,539,323B,3,134,0,E,Glide Margin,0.3,50,sacramento pikeminnow or hardhead,NA,NA
11297,539,323B,2,134,0,E,Glide Margin,0.3,60,sacramento pikeminnow or hardhead,NA,NA
11298,539,323B,20,2,0,E,Glide Margin,0.4,50,sacramento sucker,NA,NA
11299,539,323B,70,23,0,E,Glide Margin,0.3,50,sacramento pikeminnow or hardhead,NA,NA
11300,539,323B,15,23,0,E,Glide Margin,0.3,60,sacramento sucker,NA,NA
11301,539,323B,1,23,0,E,Glide Margin,0.4,80,sacramento sucker,NA,NA
11302,539,323B,30,23,0,E,Glide Margin,0.4,40,sacramento pikeminnow or hardhead,NA,NA
11303,539,323B,10,13,0,BE,Glide Margin,0.4,35,sacramento sucker,NA,NA
11304,539,323B,16,13,0,BE,Glide Margin,0.4,45,sacramento sucker,NA,NA
11305,539,323B,27,13,0,A,Glide Margin,0.6,40,sacramento sucker,NA,NA
11306,539,323B,5,134,0,A,Glide,0.4,80,sacramento sucker,NA,NA
11307,539,323B,1,134,0,A,Glide,0.4,100,sacramento sucker,NA,NA
1484,62,189,5,3,2,A,Riffle,0.2,75,chinook salmon,NA,NA
11308,539,323B,1,134,0,A,Glide,0.4,100,sacramento pikeminnow or hardhead,NA,NA
11309,539,323B,3,134,0,A,Glide,0.4,60,sacramento pikeminnow or hardhead,NA,NA
11310,539,323B,10,134,0,A,Glide,0.4,60,sacramento sucker,NA,NA
11311,539,323B,2,134,0,A,Glide,0.2,40,sacramento sucker,NA,NA
11312,539,323A,52,234,1,BDF,Glide Margin,0.4,40,sacramento sucker,NA,NA
11313,539,323A,46,234,1,BDF,Glide Margin,0.4,60,sacramento sucker,NA,NA
11314,539,323A,5,34,0,A,Glide Margin,0.5,80,sacramento sucker,NA,NA
11315,539,323A,41,234,1,BDF,Glide Margin,0.4,40,sacramento pikeminnow or hardhead,NA,NA
11316,539,323A,14,234,1,BD,Glide Margin,0.4,60,sacramento pikeminnow or hardhead,NA,NA
11317,539,323A,4,234,1,BD,Glide Margin,0.4,80,sacramento pikeminnow or hardhead,NA,NA
11318,539,323A,28,234,1,BD,Glide Margin,0.2,20,unidentified cypriniform spp.,NA,NA
11319,539,323A,16,234,1,BD,Glide Margin,0.2,15,unidentified cypriniform spp.,NA,NA
11320,539,323A,8,34,0,A,Glide,0.9,450,sacramento sucker,NA,NA
11321,540,397,5,234,0,A,Glide Margin,0.8,250,sacramento pikeminnow or hardhead,NA,NA
11322,540,403,6,23,0,CE,Glide Margin,1.8,50,tule perch,NA,NA
11323,540,403,4,23,0,CE,Glide Margin,1.8,60,tule perch,NA,NA
11324,540,403,2,23,0,CE,Glide Margin,1.8,70,tule perch,NA,NA
11325,540,403,6,23,0,CE,Glide Margin,1.8,50,unidentified lepomis spp.,NA,NA
11326,540,403,6,23,0,CE,Glide Margin,1.8,60,unidentified lepomis spp.,NA,NA
11327,540,403,3,23,0,CE,Glide Margin,1.8,70,unidentified lepomis spp.,NA,NA
11328,540,403,2,23,0,CE,Glide Margin,1.8,80,unidentified lepomis spp.,NA,NA
11329,540,403,1,23,0,CE,Glide Margin,2.2,130,sacramento sucker,NA,NA
11330,540,403,10,23,0,CE,Glide Margin,1.8,100,sacramento pikeminnow or hardhead,NA,NA
11331,540,403,6,23,0,CE,Glide Margin,1.8,150,sacramento pikeminnow or hardhead,NA,NA
11332,540,403,8,23,0,CE,Glide Margin,1.8,200,sacramento pikeminnow or hardhead,NA,NA
11333,540,403,4,23,0,CE,Glide Margin,1.8,250,sacramento pikeminnow or hardhead,NA,NA
11334,540,403,12,234,0,BE,Glide Margin,0.3,50,sacramento sucker,NA,NA
11335,540,403,17,234,0,BE,Glide Margin,0.3,60,sacramento sucker,NA,NA
11336,540,403,5,234,0,BE,Glide Margin,0.3,40,sacramento pikeminnow or hardhead,NA,NA
11337,540,403,2,12,0,E,Glide Margin,0.5,70,bluegill,NA,NA
11338,540,403,1,12,0,E,Glide Margin,0.5,110,bluegill,NA,NA
11339,540,403,1,12,0,E,Glide Margin,0.5,50,unidentified lepomis spp.,NA,NA
1485,62,189,50,3,1,A,Riffle,0.4,100,chinook salmon,NA,NA
11340,540,403,1,12,0,E,Glide Margin,0.5,90,sacramento sucker,NA,NA
11341,540,403,1,12,0,E,Glide Margin,0.5,100,o. mykiss,NA,FALSE
11342,540,403,14,2,0,E,Glide Margin,1.5,200,sacramento pikeminnow or hardhead,NA,NA
11343,540,403,3,2,0,E,Glide Margin,1.5,100,sacramento sucker,NA,NA
11344,540,403,3,23,0,BE,Glide Margin,0.4,15,unidentified cypriniform spp.,NA,NA
11345,540,403,1,23,0,BE,Glide Margin,0.4,40,sacramento sucker,NA,NA
11346,540,403,1,12,0,CE,Glide Margin,1.2,60,tule perch,NA,NA
11347,540,403,1,12,0,CE,Glide Margin,0.6,110,tule perch,NA,NA
11348,540,403,17,12,0,E,Glide Margin,1.8,80,bluegill,NA,NA
11349,540,403,11,12,0,E,Glide Margin,1.8,90,bluegill,NA,NA
11350,540,403,33,12,0,E,Glide Margin,1.8,60,tule perch,NA,NA
11351,540,403,2,12,0,E,Glide Margin,1.8,120,sacramento pikeminnow or hardhead,NA,NA
11352,540,403,1,12,0,E,Glide Margin,1.2,150,sacramento pikeminnow or hardhead,NA,NA
11353,540,403,8,12,0,E,Glide Margin,1,90,sacramento pikeminnow or hardhead,NA,NA
11354,540,403,15,12,0,E,Glide Margin,1,50,sacramento pikeminnow or hardhead,NA,NA
11355,540,403,3,12,0,E,Glide Margin,1,130,bluegill,NA,NA
11356,540,403,8,12,0,E,Glide Margin,1,100,bluegill,NA,NA
11357,540,403,15,12,0,E,Glide Margin,1.4,60,tule perch,NA,NA
11358,540,403,30,12,0,E,Glide Margin,0.2,50,sacramento pikeminnow or hardhead,NA,NA
11359,540,403,30,12,0,E,Glide Margin,0.2,20,unidentified cypriniform spp.,NA,NA
11360,540,403,1,12,0,E,Glide Margin,0.2,110,sacramento pikeminnow or hardhead,NA,NA
11361,540,402,200,125,0,A,Backwater,0.3,50,sacramento pikeminnow or hardhead,NA,NA
11362,540,402,100,125,0,A,Backwater,0.3,50,sacramento sucker,NA,NA
11363,540,402,5,125,0,A,Backwater,0.3,80,sacramento sucker,NA,NA
11364,540,402,8,125,0,A,Backwater,0.3,70,sacramento pikeminnow or hardhead,NA,NA
11365,540,402,150,1234,0,A,Backwater,0.4,20,unidentified cypriniform spp.,NA,NA
11366,540,402,40,1234,0,A,Backwater,0.4,40,sacramento pikeminnow or hardhead,NA,NA
11367,540,402,15,1234,0,A,Backwater,0.4,50,sacramento sucker,NA,NA
11368,540,402,40,1234,0,A,Backwater,0.4,40,sacramento sucker,NA,NA
11369,540,402,50,12,1,BC,Backwater,0.4,20,unidentified cypriniform spp.,NA,NA
11370,540,402,40,12,1,BC,Backwater,0.4,50,sacramento pikeminnow or hardhead,NA,NA
11371,540,402,8,126,1,C,Backwater,0.8,300,sacramento pikeminnow or hardhead,NA,NA
1486,62,189,50,2,2,B,Glide Margin,0.2,65,chinook salmon,NA,NA
11372,540,402,50,126,1,C,Backwater,0.8,40,sacramento pikeminnow or hardhead,NA,NA
11373,540,402,500,126,1,BCE,Backwater,1.5,15,unidentified cypriniform spp.,NA,NA
11374,540,402,50,126,1,BCE,Backwater,1.5,10,unidentified cypriniform spp.,NA,NA
11375,540,402,50,126,1,BCE,Backwater,1.5,60,sacramento pikeminnow or hardhead,NA,NA
11376,540,402,20,126,1,BCE,Backwater,1.5,80,sacramento pikeminnow or hardhead,NA,NA
11377,540,402,15,126,1,BCE,Backwater,1.5,100,sacramento pikeminnow or hardhead,NA,NA
11378,540,402,10,126,1,BCE,Backwater,1.5,120,sacramento pikeminnow or hardhead,NA,NA
11379,540,402,6,126,1,BCE,Backwater,1.5,460,sacramento pikeminnow or hardhead,NA,NA
11380,540,402,4,126,1,BCE,Backwater,1.5,600,sacramento pikeminnow or hardhead,NA,NA
11381,540,402,10,126,1,BCE,Backwater,1.5,80,bluegill,NA,NA
11382,540,402,4,126,1,BCE,Backwater,1.5,100,bluegill,NA,NA
11383,540,402,20,126,1,BCE,Backwater,1.5,80,sacramento sucker,NA,NA
11384,540,402,50,126,1,BCE,Backwater,1.5,60,sacramento sucker,NA,NA
11385,540,402,4,234,2,B,Riffle,0.3,60,unidentified sculpin,NA,NA
11386,540,402,10,234,2,B,Riffle,0.3,50,speckled dace,NA,NA
11387,540,402,50,12345,2,BCE,Glide,1.3,50,sacramento pikeminnow or hardhead,NA,NA
11388,540,402,18,12345,2,BCE,Glide,1.3,20,unidentified cypriniform spp.,NA,NA
11389,540,402,20,12345,2,BCE,Glide,1.3,60,sacramento sucker,NA,NA
11390,540,402,20,12345,2,BCE,Glide,1.3,80,sacramento pikeminnow or hardhead,NA,NA
11391,540,402,10,1245,0,BCE,Glide,1,80,sacramento sucker,NA,NA
11392,540,402,5,1245,0,BCE,Glide,1,80,sacramento pikeminnow or hardhead,NA,NA
11393,541,408,35,12,1,BE,Glide Margin,0.3,20,unidentified cypriniform spp.,NA,NA
11394,541,408,20,12,1,BE,Glide Margin,0.3,40,sacramento sucker,NA,NA
11395,541,408,20,12,1,BE,Glide Margin,0.3,40,sacramento pikeminnow or hardhead,NA,NA
11396,541,408,25,4,0,E,Glide,0.7,150,sacramento pikeminnow or hardhead,NA,NA
11398,541,408,20,34,0,A,Glide Margin,0.4,60,sacramento sucker,NA,NA
11399,541,408,15,34,0,A,Glide Margin,0.4,80,sacramento sucker,NA,NA
11400,541,408,2,34,0,A,Glide Margin,0.4,60,speckled dace,NA,NA
11401,541,408,1,234,0,BC,Riffle,1,120,chinook salmon,NA,NA
11402,541,408,1,234,0,BC,Riffle,1,80,chinook salmon,NA,NA
11403,541,408,5,234,0,BC,Riffle,1,200,sacramento pikeminnow or hardhead,NA,NA
11404,541,408,6,234,0,BC,Riffle,1,210,sacramento pikeminnow or hardhead,NA,NA
11405,541,408,1,234,0,BC,Riffle,1,70,bluegill,NA,NA
3073,89,268,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
11406,541,408,15,2345,0,A,Glide,0.4,150,sacramento sucker,NA,NA
11407,541,408,4,2345,0,A,Glide,0.4,80,sacramento pikeminnow or hardhead,NA,NA
11408,541,408,1,2345,0,A,Glide,0.4,70,unidentified sculpin,NA,NA
11409,541,408,15,2345,1,E,Glide Margin,0.6,50,sacramento pikeminnow or hardhead,NA,NA
11410,541,408,5,2345,1,E,Glide Margin,0.6,20,unidentified cypriniform spp.,NA,NA
11411,541,408,4,2345,0,A,Glide,1,220,sacramento sucker,NA,NA
11412,541,408,4,2345,0,A,Glide,1,100,sacramento pikeminnow or hardhead,NA,NA
11413,542,426,310,124,0,BCE,Glide Margin,0.1,20,unidentified cypriniform spp.,NA,NA
11414,542,426,10,124,0,BCE,Glide Margin,1,40,sacramento pikeminnow or hardhead,NA,NA
11415,542,426,60,124,0,BCE,Glide Margin,1,120,sacramento pikeminnow or hardhead,NA,NA
11416,542,426,15,124,0,BCE,Glide Margin,1,60,sacramento pikeminnow or hardhead,NA,NA
11417,542,426,50,124,0,BCE,Glide Margin,1,80,sacramento pikeminnow or hardhead,NA,NA
11418,542,426,65,124,0,BCE,Glide Margin,1,100,sacramento pikeminnow or hardhead,NA,NA
11419,542,426,6,124,0,BCE,Glide Margin,1,220,sacramento pikeminnow or hardhead,NA,NA
11420,542,426,1,124,0,BCE,Glide Margin,1.6,500,sacramento pikeminnow or hardhead,NA,NA
11421,542,426,40,124,0,BCE,Glide Margin,1,200,sacramento pikeminnow or hardhead,NA,NA
11422,542,426,25,124,0,BE,Glide Margin,0.3,40,sacramento sucker,NA,NA
11423,542,426,22,124,0,BE,Glide Margin,0.3,60,sacramento sucker,NA,NA
11424,542,426,11,124,0,BE,Glide Margin,0.3,80,sacramento sucker,NA,NA
11425,542,426,21,124,1,CDE,Glide Margin,1.5,60,bluegill,NA,NA
11426,542,426,5,124,1,CDE,Glide Margin,1.5,90,bluegill,NA,NA
11427,542,426,10,124,1,CDE,Glide Margin,1.5,75,bluegill,NA,NA
11428,542,426,10,124,1,CDE,Glide Margin,1.5,60,unidentified lepomis spp.,NA,NA
11429,542,424,9,124,0,E,Glide Margin,0.4,40,sacramento pikeminnow or hardhead,NA,NA
11430,542,424,4,124,0,E,Glide Margin,0.4,45,sacramento pikeminnow or hardhead,NA,NA
11431,542,424,14,124,0,E,Glide Margin,0.4,70,sacramento pikeminnow or hardhead,NA,NA
11432,542,424,14,124,0,E,Glide Margin,0.5,60,sacramento pikeminnow or hardhead,NA,NA
11433,542,424,1,124,0,E,Glide Margin,0.5,50,sacramento sucker,NA,NA
11434,542,424,21,124,0,E,Glide Margin,0.5,70,sacramento sucker,NA,NA
11435,542,424,14,124,0,E,Glide Margin,0.9,70,sacramento sucker,NA,NA
11436,542,424,1,124,0,E,Glide Margin,0.5,60,sacramento sucker,NA,NA
11437,542,424,60,124,0,E,Glide Margin,0.3,20,unidentified cypriniform spp.,NA,NA
1487,62,189,6,3,1,B,Riffle Margin,0.6,50,o. mykiss,NA,FALSE
11438,542,424,5,124,0,BE,Glide Margin,0.3,50,sacramento sucker,NA,NA
11439,542,424,1,124,0,BE,Glide Margin,0.3,60,sacramento pikeminnow or hardhead,NA,NA
11440,542,424,1,124,0,BE,Glide Margin,0.4,70,unidentified sculpin,NA,NA
11441,542,424,1,124,0,BE,Glide Margin,0.7,60,unidentified lamprey,NA,NA
11442,542,424,20,124,0,BE,Glide Margin,0.7,60,sacramento pikeminnow or hardhead,NA,NA
11443,542,424,1,124,0,BE,Glide Margin,0.3,20,unidentified cypriniform spp.,NA,NA
11444,542,424,2,124,0,BE,Glide Margin,0.3,80,sacramento sucker,NA,NA
11445,542,424,2,124,0,BE,Glide Margin,0.6,70,sacramento sucker,NA,NA
11446,542,424,1,124,0,BE,Glide Margin,0.6,90,sacramento pikeminnow or hardhead,NA,NA
11447,543,502,7,23,0,E,Riffle Margin,0.3,110,sacramento pikeminnow or hardhead,NA,NA
11448,543,502,12,23,0,E,Riffle Margin,0.3,60,sacramento sucker,NA,NA
11449,543,502,7,23,0,E,Riffle Margin,0.3,40,sacramento sucker,NA,NA
11450,543,502,4,23,0,E,Riffle Margin,0.3,40,sacramento pikeminnow or hardhead,NA,NA
11451,543,502,5,23,0,E,Riffle Margin,0.3,25,sacramento pikeminnow or hardhead,NA,NA
11452,543,502,1,23,1,E,Riffle Margin,0.3,60,unidentified sculpin,NA,NA
11453,543,502,16,23,0,A,Glide Margin,0.3,100,sacramento pikeminnow or hardhead,NA,NA
11454,543,502,12,23,0,A,Glide Margin,0.3,50,sacramento sucker,NA,NA
11455,543,502,4,23,0,A,Pool,0.8,150,sacramento pikeminnow or hardhead,NA,NA
11456,543,502,3,23,0,BE,Glide Margin,0.6,90,tule perch,NA,NA
11457,543,502,19,23,0,BE,Glide Margin,0.6,70,tule perch,NA,NA
11458,543,502,6,23,0,BE,Glide,0.8,500,sacramento sucker,NA,NA
11459,543,502,13,23,1,BDE,Glide Margin,0.6,70,tule perch,NA,NA
11460,543,502,20,23,1,BDE,Glide Margin,0.6,90,tule perch,NA,NA
11461,543,502,4,23,1,BDE,Glide Margin,0.6,50,tule perch,NA,NA
11462,543,502,13,23,1,BDE,Glide Margin,0.6,90,tule perch,NA,NA
11463,543,502,5,23,1,BDE,Glide Margin,0.6,150,sacramento pikeminnow or hardhead,NA,NA
11464,543,502,16,23,1,BDE,Glide Margin,0.6,110,sacramento pikeminnow or hardhead,NA,NA
11465,543,502,8,23,1,BDE,Glide Margin,0.6,100,sacramento sucker,NA,NA
11466,543,499,1,23,0,CE,Glide,0.8,500,sacramento pikeminnow or hardhead,NA,NA
11467,543,499,19,23,0,CE,Glide,1,200,sacramento pikeminnow or hardhead,NA,NA
11468,543,499,17,23,0,CE,Glide,1,60,tule perch,NA,NA
1370,59,26,1,3,1,B,Riffle Margin,0.3,50,o. mykiss,NA,FALSE
11469,543,499,7,23,0,CE,Glide,1,80,tule perch,NA,NA
11470,543,499,7,23,0,CE,Glide,1,50,tule perch,NA,NA
11471,543,499,21,23,1,CE,Glide,1,120,sacramento pikeminnow or hardhead,NA,NA
11472,543,499,13,23,1,CE,Glide,1,80,sacramento pikeminnow or hardhead,NA,NA
11473,543,499,6,12,1,BCDE,Backwater,0.3,60,wakasagi,NA,NA
11474,543,499,200,12,1,BCDE,Backwater,0.3,40,sacramento pikeminnow or hardhead,NA,NA
11475,543,499,200,12,1,BCDE,Backwater,0.3,50,sacramento pikeminnow or hardhead,NA,NA
11476,543,499,60,12,1,BCDE,Backwater,0.3,60,sacramento pikeminnow or hardhead,NA,NA
11477,543,499,15,12,1,BCDE,Backwater,0.8,150,sacramento pikeminnow or hardhead,NA,NA
11478,543,499,15,12,1,BCDE,Backwater,0.8,200,sacramento pikeminnow or hardhead,NA,NA
11479,543,499,40,12,1,BCDE,Backwater,0.3,60,sacramento sucker,NA,NA
11480,543,499,5,12,1,BCDE,Backwater,0.8,90,sacramento sucker,NA,NA
11481,543,499,30,12,1,BCDE,Backwater,0.5,60,tule perch,NA,NA
11482,543,499,10,12,1,BCDE,Backwater,0.5,80,tule perch,NA,NA
11483,543,499,5,12,1,BCDE,Backwater,0.5,110,bluegill,NA,NA
11484,543,499,6,12,1,BCDE,Backwater,0.5,80,bluegill,NA,NA
11485,543,499,30,12,1,BCDE,Backwater,0.5,50,bluegill,NA,NA
11486,543,499,4,12,1,BCDE,Backwater,0.5,120,bluegill,NA,NA
11487,543,499,20,12,1,BCDE,Backwater,0.5,40,tule perch,NA,NA
11488,543,499,1,12,1,BCDE,Backwater,0.4,210,unidentified micropterous spp.,NA,NA
11489,543,499,100,12,0,BDE,Backwater,0.3,50,sacramento pikeminnow or hardhead,NA,NA
11490,543,499,40,12,0,BDE,Backwater,0.3,30,sacramento sucker,NA,NA
11491,543,499,20,12,0,BDE,Backwater,0.3,60,sacramento sucker,NA,NA
11492,543,499,30,12,0,BDE,Backwater,0.3,70,sacramento pikeminnow or hardhead,NA,NA
11493,543,499,40,12,0,BDE,Backwater,0.3,40,bluegill,NA,NA
11494,543,499,20,12,0,BDE,Backwater,0.3,50,bluegill,NA,NA
11495,543,499,15,12,0,BDE,Backwater,0.3,60,bluegill,NA,NA
11496,543,499,40,12,0,BDE,Backwater,0.3,40,tule perch,NA,NA
11497,543,499,20,12,0,BDE,Backwater,0.3,50,tule perch,NA,NA
11498,543,499,15,12,0,BDE,Backwater,0.3,60,tule perch,NA,NA
11499,543,499,5,12,0,BDE,Backwater,0.3,80,tule perch,NA,NA
11500,543,499,10,12,0,BDE,Backwater,0.3,90,tule perch,NA,NA
11501,543,499,5,12,0,BDE,Backwater,0.3,120,tule perch,NA,NA
11502,543,499,300,12,0,BDE,Backwater,0.1,15,unidentified cypriniform spp.,NA,NA
1371,59,26,10,1,1,B,Glide Margin,0.5,70,chinook salmon,NA,NA
11503,543,499,200,12,0,BDE,Backwater,0.1,20,unidentified cypriniform spp.,NA,NA
11504,543,499,30,12,0,BE,Backwater,0.3,35,sacramento pikeminnow or hardhead,NA,NA
